frame_index,hand_index,fingertip_id,x,y
2136,1,4,745.5788284540176,173.71712625026703
2136,1,8,782.2721773386002,130.89467585086823
2136,1,12,813.1736618280411,115.49839377403259
2136,1,16,833.2398164272308,127.42243707180023
2136,1,20,849.4247490167618,156.5394550561905
2137,0,4,591.3243019580841,165.75512290000916
2137,0,8,629.3992286920547,125.99606812000275
2137,0,12,603.4775161743164,105.89492321014404
2137,0,16,573.3566039800644,95.81178426742554
2137,0,20,526.7254731059074,104.77825999259949
2137,1,4,744.0198069810867,174.17971789836884
2137,1,8,782.444394826889,131.8444013595581
2137,1,12,812.9065573215485,115.61191082000732
2137,1,16,833.6383092403412,128.83073091506958
2137,1,20,848.6381340026855,162.7785712480545
2138,0,4,594.2879289388657,164.59782421588898
2138,0,8,629.3841218948364,126.96465849876404
2138,0,12,603.1529650092125,106.95406794548035
2138,0,16,573.0417701601982,96.79532051086426
2138,0,20,527.3011645674706,105.39747029542923
2138,1,4,742.52905189991,173.8327294588089
2138,1,8,781.9840049743652,130.31652569770813
2138,1,12,813.5980403423309,116.5921688079834
2138,1,16,832.5460469722748,131.67348504066467
2138,1,20,846.537635922432,167.145773768425
2139,0,4,594.8319777846336,164.3432229757309
2139,0,8,629.2306041717529,126.22886896133423
2139,0,12,602.8328233957291,105.96530139446259
2139,0,16,572.6910066604614,96.02701663970947
2139,0,20,527.3168838024139,104.95121031999588
2139,1,4,741.7747735977173,175.7756471633911
2139,1,8,784.2365509271622,134.2695653438568
2139,1,12,817.0415735244751,118.6893880367279
2139,1,16,835.4245859384537,132.87825882434845
2139,1,20,846.0191053152084,169.30325329303741
2140,0,4,597.648129761219,166.33619368076324
2140,0,8,629.2048001289368,125.59056282043457
2140,0,12,596.921329498291,105.0574779510498
2140,0,16,570.1217487454414,98.08683395385742
2140,0,20,526.5987393260002,106.38909041881561
2140,1,4,740.2781391143799,175.42681097984314
2140,1,8,782.890739440918,134.65239107608795
2140,1,12,815.659750699997,118.29806864261627
2140,1,16,833.8337177038193,134.2189460992813
2140,1,20,844.0797191858292,171.69466614723206
2141,0,4,596.3268157839775,162.37790882587433
2141,0,8,624.2926821112633,124.81977045536041
2141,0,12,588.5143151879311,103.81630808115005
2141,0,16,564.7683897614479,95.95277160406113
2141,0,20,526.2719833850861,108.72665792703629
2141,1,4,738.063074350357,176.77633464336395
2141,1,8,786.1415588855743,133.98408889770508
2141,1,12,817.779438495636,121.33831530809402
2141,1,16,835.1382100582123,135.58533787727356
2141,1,20,843.9666223526001,171.4014708995819
2142,0,4,592.6316115260124,153.19713950157166
2142,0,8,605.9127727150917,122.02148139476776
2142,0,12,578.1119379401207,102.77817398309708
2142,0,16,558.5580262541771,99.8620092868805
2142,0,20,523.0880013108253,113.22207748889923
2142,1,4,735.1570981740952,175.37084221839905
2142,1,8,790.2466064691544,130.4997205734253
2142,1,12,823.4961771965027,123.6543282866478
2142,1,16,836.2199383974075,137.98069953918457
2142,1,20,842.7343159914017,172.44002223014832
2143,0,4,597.070437669754,162.51465678215027
2143,0,8,596.1545982956886,122.73547053337097
2143,0,12,571.5781256556511,108.24652016162872
2143,0,16,548.863545358181,104.59566116333008
2143,0,20,520.6915733218193,118.37473511695862
2143,1,4,732.6392441987991,175.16294121742249
2143,1,8,791.5648990869522,130.99198043346405
2143,1,12,824.2889165878296,123.95255267620087
2143,1,16,836.0672372579575,138.69094848632812
2143,1,20,841.5510046482086,169.4309413433075
2144,0,4,597.4763613939285,163.6585146188736
2144,0,8,578.6583957076073,123.35287779569626
2144,0,12,560.494227707386,109.89800840616226
2144,0,16,542.7578270435333,108.52272063493729
2144,0,20,520.5614098906517,122.42981791496277
2144,1,4,729.9757933616638,175.78895390033722
2144,1,8,788.9325600862503,128.9978176355362
2144,1,12,823.1076467037201,122.58326262235641
2144,1,16,836.0910815000534,138.70549201965332
2144,1,20,841.8839257955551,172.7314293384552
2145,0,4,599.7679400444031,165.97150266170502
2145,0,8,574.9413478374481,126.47977471351624
2145,0,12,554.4120270013809,110.49475520849228
2145,0,16,537.4357840418816,109.63849723339081
2145,0,20,518.8399291038513,121.93044275045395
2145,1,4,726.17092192173,175.68451166152954
2145,1,8,786.5478092432022,128.3085197210312
2145,1,12,821.2290960550308,120.84025144577026
2145,1,16,834.4533413648605,138.63526284694672
2145,1,20,840.3145337104797,172.82646894454956
2146,0,4,598.4494024515152,166.81306064128876
2146,0,8,573.4468364715576,127.85789370536804
2146,0,12,553.2061371207237,112.88857460021973
2146,0,16,536.2010687589645,111.33863031864166
2146,0,20,518.2350447773933,123.48063290119171
2146,1,4,723.2379984855652,174.2303967475891
2146,1,8,783.7338620424271,125.09989738464355
2146,1,12,820.0303512811661,119.58519369363785
2146,1,16,832.7817130088806,137.81538605690002
2146,1,20,839.085493683815,174.37267303466797
2147,0,4,598.8087809085846,168.68436336517334
2147,0,8,574.3788850307465,130.64278662204742
2147,0,12,552.7756342291832,114.74484950304031
2147,0,16,536.7756986618042,112.40746825933456
2147,0,20,518.5011285543442,125.3156065940857
2147,1,4,719.4041383266449,173.60155284404755
2147,1,8,783.0638551712036,123.47713857889175
2147,1,12,819.8667895793915,118.39964240789413
2147,1,16,832.6218259334564,137.2639536857605
2147,1,20,838.6264103651047,172.8084534406662
2148,0,4,598.8222545385361,168.1179255247116
2148,0,8,574.3535709381104,131.68290257453918
2148,0,12,552.7242302894592,114.45318907499313
2148,0,16,535.7499063014984,112.93444782495499
2148,0,20,517.2185614705086,127.57433950901031
2148,1,4,716.6171383857727,174.09402132034302
2148,1,8,780.4028540849686,120.93764543533325
2148,1,12,819.9379140138626,118.05156618356705
2148,1,16,832.0765113830566,137.55790889263153
2148,1,20,837.9938846826553,174.93878304958344
2149,0,4,597.9372003674507,171.0308939218521
2149,0,8,574.4358825683594,130.03285229206085
2149,0,12,553.0426162481308,112.95431852340698
2149,0,16,536.2072339653969,113.02310228347778
2149,0,20,518.2005032896996,128.45957279205322
2149,1,4,711.8744206428528,174.78246986865997
2149,1,8,778.0877578258514,118.9623698592186
2149,1,12,819.4342452287674,119.07023191452026
2149,1,16,832.2241497039795,137.3337209224701
2149,1,20,838.7072521448135,176.50696635246277
2150,0,4,596.8110498785973,172.37821221351624
2150,0,8,574.797833263874,130.47140836715698
2150,0,12,555.9807658195496,113.12519013881683
2150,0,16,537.6420938968658,112.81078308820724
2150,0,20,517.3319441080093,128.89844179153442
2150,1,4,706.7751008272171,173.77988994121552
2150,1,8,775.7824605703354,118.54050308465958
2150,1,12,818.8968515396118,117.81900376081467
2150,1,16,831.3156187534332,137.41958141326904
2150,1,20,837.723758816719,174.4958460330963
2151,0,4,596.3536405563354,173.49648475646973
2151,0,8,575.1165050268173,129.1191130876541
2151,0,12,558.578889966011,111.10991984605789
2151,0,16,538.7101444602013,112.18450963497162
2151,0,20,516.723997592926,127.74260342121124
2151,1,4,702.2620064020157,174.06335473060608
2151,1,8,776.2638366222382,118.84171515703201
2151,1,12,819.755979180336,117.91539937257767
2151,1,16,833.0518388748169,138.38855922222137
2151,1,20,838.6765486001968,173.71977865695953
2152,0,4,595.1733505725861,175.27297139167786
2152,0,8,576.196559369564,128.8793385028839
2152,0,12,558.2122439146042,108.68039727210999
2152,0,16,536.2414079904556,109.94992405176163
2152,0,20,513.6630338430405,126.83531641960144
2152,1,4,697.3822659254074,173.708975315094
2152,1,8,776.4701056480408,120.18222361803055
2152,1,12,819.1097348928452,119.15627866983414
2152,1,16,831.7313414812088,138.89171183109283
2152,1,20,838.0096447467804,175.30448734760284
2153,0,4,594.1760161519051,175.47467350959778
2153,0,8,576.6387802362442,128.7069171667099
2153,0,12,557.7763515710831,108.16513746976852
2153,0,16,535.3311622142792,107.83391445875168
2153,0,20,513.1981936097145,125.33612549304962
2153,1,4,694.5315724611282,174.13435876369476
2153,1,8,775.873264670372,120.23946642875671
2153,1,12,820.0543588399887,118.20468306541443
2153,1,16,831.5151917934418,139.06148076057434
2153,1,20,836.6111636161804,174.03385043144226
2154,0,4,593.5686412453651,175.62255263328552
2154,0,8,576.7996880412102,128.44765186309814
2154,0,12,557.550647854805,107.13113099336624
2154,0,16,533.745724260807,106.93293809890747
2154,0,20,511.27791553735733,124.26555156707764
2154,1,4,688.6796075105667,174.76950585842133
2154,1,8,772.2816848754883,116.60007387399673
2154,1,12,819.3318456411362,119.26641315221786
2154,1,16,831.5905624628067,139.22040164470673
2154,1,20,838.5494065284729,170.9572970867157
2155,0,4,591.0614436864853,175.88303983211517
2155,0,8,576.9358125329018,128.7270188331604
2155,0,12,557.9153749346733,106.3244640827179
2155,0,16,533.1821590662003,106.20085895061493
2155,0,20,509.59534496068954,124.57643449306488
2155,1,4,682.0545828342438,176.3613373041153
2155,1,8,766.742553114891,112.49572783708572
2155,1,12,817.1184957027435,120.7071840763092
2155,1,16,830.1810574531555,140.80440998077393
2155,1,20,836.5427339076996,167.91969537734985
2156,0,4,588.4854489564896,173.62521588802338
2156,0,8,576.6654416918755,128.9246827363968
2156,0,12,558.7649077177048,107.10527002811432
2156,0,16,532.6870235800743,105.62308132648468
2156,0,20,508.04265201091766,124.1983026266098
2156,1,4,677.6173490285873,175.03096163272858
2156,1,8,765.3899639844894,111.77512258291245
2156,1,12,811.6651052236557,120.38971483707428
2156,1,16,827.7974498271942,140.16196131706238
2156,1,20,833.7545090913773,168.05408895015717
2157,0,4,588.1626126170158,173.39377105236053
2157,0,8,577.0993742346764,128.47602367401123
2157,0,12,559.3037304282188,107.40510374307632
2157,0,16,533.0383995175362,105.67466914653778
2157,0,20,508.243613243103,124.23419952392578
2157,1,4,675.4141247272491,173.2652634382248
2157,1,8,765.1890844106674,110.66871881484985
2157,1,12,808.3232367038727,119.82191354036331
2157,1,16,823.459512591362,136.183962225914
2157,1,20,832.6705759763718,168.81804168224335
2158,0,4,588.1470158696175,172.76079952716827
2158,0,8,577.6087591052055,128.8006156682968
2158,0,12,559.8361837863922,107.05851763486862
2158,0,16,533.133898973465,106.0168668627739
2158,0,20,508.5849043726921,124.09840524196625
2158,1,4,675.5681732296944,170.3433394432068
2158,1,8,763.8009738922119,110.39850115776062
2158,1,12,808.4038335084915,119.99733746051788
2158,1,16,822.616879940033,135.61739027500153
2158,1,20,832.280820608139,168.53109002113342
2159,0,4,590.4007458686829,175.5959689617157
2159,0,8,578.4803396463394,127.62273848056793
2159,0,12,559.6344059705734,106.87384754419327
2159,0,16,533.252466917038,105.27083277702332
2159,0,20,508.2600265741348,123.73235076665878
2159,1,4,676.2315657734871,170.22719979286194
2159,1,8,764.2349064350128,110.48034578561783
2159,1,12,807.532947063446,120.4104870557785
2159,1,16,821.6665399074554,135.63521206378937
2159,1,20,832.9550737142563,169.11016404628754
2160,0,4,590.8365565538406,176.17690563201904
2160,0,8,578.2143375277519,128.32407653331757
2160,0,12,559.305322766304,106.11816495656967
2160,0,16,532.9141154885292,104.7181636095047
2160,0,20,508.47380816936493,124.056376516819
2160,1,4,676.4237079024315,169.86419260501862
2160,1,8,764.2078775167465,110.51208525896072
2160,1,12,806.5582728385925,119.70490962266922
2160,1,16,821.2127643823624,135.26766002178192
2160,1,20,833.1062233448029,169.72295939922333
2161,0,4,591.1090096831322,177.55888402462006
2161,0,8,579.0213671326637,128.64582240581512
2161,0,12,558.8215377926826,106.07664287090302
2161,0,16,532.3881947994232,106.36437684297562
2161,0,20,509.33669209480286,126.00240111351013
2161,1,4,675.5046430230141,170.39822041988373
2161,1,8,761.7649042606354,112.29953169822693
2161,1,12,802.0107185840607,118.7892034649849
2161,1,16,818.7474983930588,135.13460755348206
2161,1,20,833.0448162555695,170.36838829517365
2162,0,4,589.2353585362434,175.0357449054718
2162,0,8,576.5906018018723,128.11768054962158
2162,0,12,557.7367880940437,105.81319779157639
2162,0,16,531.4024150371552,106.33520036935806
2162,0,20,508.72956216335297,126.35143101215363
2162,1,4,674.5692464709282,170.0868457555771
2162,1,8,760.277578830719,113.84997516870499
2162,1,12,796.9368761777878,117.35165119171143
2162,1,16,817.4109143018723,133.53009521961212
2162,1,20,833.6550492048264,169.9695736169815
2163,0,4,588.5616770386696,174.7058779001236
2163,0,8,573.9256811141968,128.86346876621246
2163,0,12,556.3446763157845,106.30131512880325
2163,0,16,530.9962463378906,106.90218210220337
2163,0,20,507.8009024262428,125.57633221149445
2163,1,4,674.6634802222252,170.0761616230011
2163,1,8,760.4719257354736,113.52338641881943
2163,1,12,796.4827740192413,116.75244569778442
2163,1,16,816.4425277709961,133.25344026088715
2163,1,20,833.7770467996597,170.30194401741028
2164,0,4,587.7251279354095,174.75111782550812
2164,0,8,570.832584798336,127.59971618652344
2164,0,12,557.3772871494293,106.30166530609131
2164,0,16,530.1867261528969,105.868861079216
2164,0,20,503.8904467225075,126.20286643505096
2164,1,4,674.9084961414337,170.35464942455292
2164,1,8,760.0613474845886,113.92548680305481
2164,1,12,795.8485335111618,115.99301546812057
2164,1,16,816.3758128881454,133.95802676677704
2164,1,20,833.8850808143616,170.91508209705353
2165,0,4,589.592736363411,177.15409398078918
2165,0,8,570.9340861439705,128.3244490623474
2165,0,12,558.7350615859032,106.77266865968704
2165,0,16,530.3553506731987,105.61871528625488
2165,0,20,499.46027636528015,127.30041146278381
2165,1,4,674.9650445580482,170.36160826683044
2165,1,8,760.4195010662079,114.43968862295151
2165,1,12,795.3821009397507,114.45996165275574
2165,1,16,816.2398517131805,133.61229002475739
2165,1,20,833.6070340871811,171.00095748901367
2166,0,4,590.6974107027054,178.49978804588318
2166,0,8,572.188848555088,129.07308340072632
2166,0,12,558.3088865876198,106.99163377285004
2166,0,16,529.7037985920906,105.45077174901962
2166,0,20,496.45116567611694,128.18731367588043
2166,1,4,675.130076110363,170.51765322685242
2166,1,8,760.3275537490845,114.35705423355103
2166,1,12,794.238965511322,113.48219215869904
2166,1,16,815.4613208770752,133.25119018554688
2166,1,20,833.8812428712845,170.89220881462097
2167,0,4,591.8872955441475,180.04481494426727
2167,0,8,572.4315372109413,129.03913855552673
2167,0,12,558.2583400607109,106.8762019276619
2167,0,16,529.4350609183311,105.20754009485245
2167,0,20,494.812568128109,128.18731367588043
2167,1,4,674.8434552550316,169.8174774646759
2167,1,8,760.4922586679459,114.53815549612045
2167,1,12,793.7910693883896,113.30778151750565
2167,1,16,815.611572265625,132.86446034908295
2167,1,20,833.8591134548187,171.05092108249664
2168,0,4,592.5315392017365,179.69034612178802
2168,0,8,572.6287013292313,129.3647140264511
2168,0,12,558.1942790746689,107.11413621902466
2168,0,16,529.2472875118256,105.14835268259048
2168,0,20,491.92349523305893,127.68767774105072
2168,1,4,675.0732010602951,170.2519655227661
2168,1,8,760.4172146320343,115.44737219810486
2168,1,12,793.3457046747208,113.69627714157104
2168,1,16,815.3969740867615,132.5555443763733
2168,1,20,834.11445915699,171.12994194030762
2169,0,4,592.7176386117935,179.64692413806915
2169,0,8,573.7118995189667,130.94180822372437
2169,0,12,559.104075729847,107.10904747247696
2169,0,16,530.5336517095566,105.14404624700546
2169,0,20,489.4482669234276,128.06223332881927
2169,1,4,674.6422082185745,170.26442289352417
2169,1,8,760.0480371713638,115.49928784370422
2169,1,12,793.1207358837128,113.92014473676682
2169,1,16,815.2643609046936,132.78277218341827
2169,1,20,833.8302063941956,171.25046253204346
2170,0,4,594.880972802639,181.34239315986633
2170,0,8,574.3052291870117,129.31138277053833
2170,0,12,559.8823207616806,107.37575590610504
2170,0,16,530.3254637122154,104.8622876405716
2170,0,20,489.0577766299248,128.4794956445694
2170,1,4,674.8874691128731,170.06270587444305
2170,1,8,760.1502734422684,115.83408713340759
2170,1,12,793.1819796562195,114.05501514673233
2170,1,16,815.1553469896317,132.87964463233948
2170,1,20,834.0966576337814,170.93324661254883
2171,0,4,598.5492298007011,188.0442202091217
2171,0,8,572.5578218698502,128.39582562446594
2171,0,12,558.0475798249245,107.29656368494034
2171,0,16,530.7858127355576,103.9820909500122
2171,0,20,498.3825492858887,128.48933041095734
2171,1,4,674.9374848604202,170.45821249485016
2171,1,8,760.2115988731384,115.88159948587418
2171,1,12,792.9431289434433,114.04523253440857
2171,1,16,814.9730038642883,133.20457935333252
2171,1,20,834.0198987722397,171.30644619464874
2172,0,4,601.1461699008942,193.58502328395844
2172,0,8,569.3125551939011,127.16621160507202
2172,0,12,555.7159069180489,109.12734270095825
2172,0,16,531.465373635292,103.84933650493622
2172,0,20,504.48924750089645,123.21501225233078
2172,1,4,674.6690329909325,169.7254329919815
2172,1,8,759.8714101314545,114.90659415721893
2172,1,12,792.620986700058,113.16773295402527
2172,1,16,814.4572496414185,132.51541554927826
2172,1,20,833.7584286928177,170.85108160972595
2173,0,4,603.6859899759293,195.61856985092163
2173,0,8,571.8198344111443,123.90593439340591
2173,0,12,555.0260162353516,108.26655477285385
2173,0,16,530.6852504611015,104.27332669496536
2173,0,20,504.45825815200806,124.6369257569313
2173,1,4,674.8060148954391,168.7793880701065
2173,1,8,759.9587029218674,115.39686471223831
2173,1,12,791.128271818161,113.06542903184891
2173,1,16,814.4428777694702,132.30934739112854
2173,1,20,833.9479577541351,170.19963264465332
2174,0,4,604.5008179545403,195.40244340896606
2174,0,8,574.6808168292046,120.49304693937302
2174,0,12,555.7404860854149,105.34139722585678
2174,0,16,530.7763811945915,104.55787181854248
2174,0,20,503.5023245215416,125.45222043991089
2174,1,4,675.7660722732544,168.89595985412598
2174,1,8,759.5366925001144,115.3157576918602
2174,1,12,790.5118328332901,112.21757531166077
2174,1,16,813.6841082572937,131.5878927707672
2174,1,20,834.4927006959915,169.72239315509796
2175,0,4,605.1436325907707,195.03800570964813
2175,0,8,574.4704240560532,118.12195926904678
2175,0,12,556.8894600868225,104.20656204223633
2175,0,16,531.5934956073761,105.44022917747498
2175,0,20,502.7026441693306,125.69676339626312
2175,1,4,677.8294157981873,171.2447851896286
2175,1,8,760.3237158060074,116.5587529540062
2175,1,12,790.7166320085526,112.7079427242279
2175,1,16,814.042506814003,130.68825006484985
2175,1,20,833.9063936471939,168.641597032547
2176,0,4,605.7881212234497,192.84066557884216
2176,0,8,573.7699177861214,117.12334305047989
2176,0,12,557.9281136393547,104.01313751935959
2176,0,16,532.5216245651245,105.57106882333755
2176,0,20,503.09448182582855,125.21865963935852
2176,1,4,681.7790675163269,175.5315661430359
2176,1,8,760.6536972522736,117.21141636371613
2176,1,12,790.8936673402786,113.58781903982162
2176,1,16,813.8163948059082,130.58404624462128
2176,1,20,835.3482353687286,168.43995451927185
2177,0,4,604.6440467238426,192.36885011196136
2177,0,8,573.802989423275,117.18984693288803
2177,0,12,557.1618315577507,104.41336780786514
2177,0,16,533.2730856537819,104.56745326519012
2177,0,20,504.94992315769196,125.42724609375
2177,1,4,686.1608552932739,178.23731899261475
2177,1,8,759.7755432128906,119.40085142850876
2177,1,12,789.4776296615601,113.57393115758896
2177,1,16,814.717658162117,131.53129816055298
2177,1,20,836.5358746051788,168.95818710327148
2178,0,4,604.3206796050072,191.2030130624771
2178,0,8,573.4383848309517,116.16931110620499
2178,0,12,558.9835888147354,105.36914318799973
2178,0,16,533.7294334173203,104.5122891664505
2178,0,20,505.65238922834396,124.38737601041794
2178,1,4,689.9181199073792,178.0029833316803
2178,1,8,759.7508007287979,121.12098187208176
2178,1,12,789.4894701242447,114.28945511579514
2178,1,16,814.8608869314194,132.34499096870422
2178,1,20,838.1518119573593,169.16213929653168
2179,0,4,604.6340027451515,191.25698506832123
2179,0,8,574.6533796191216,116.48564785718918
2179,0,12,559.3247982859612,105.42362183332443
2179,0,16,533.7687519192696,105.17552495002747
2179,0,20,505.9952726960182,125.23247301578522
2179,1,4,693.5167223215103,178.67493629455566
2179,1,8,758.1622189283371,122.11491167545319
2179,1,12,788.4806627035141,116.08891934156418
2179,1,16,814.8773002624512,131.9996863603592
2179,1,20,838.6498463153839,167.66782104969025
2180,0,4,605.4744306206703,191.2134736776352
2180,0,8,575.3149348497391,120.12628465890884
2180,0,12,560.2980843186378,105.69609701633453
2180,0,16,534.4187933206558,104.47996109724045
2180,0,20,505.2534881234169,125.03494322299957
2180,1,4,696.9179564714432,179.4023960828781
2180,1,8,759.3088656663895,123.91087412834167
2180,1,12,787.8346633911133,117.5575852394104
2180,1,16,813.0275750160217,132.97927379608154
2180,1,20,836.8826776742935,167.8551733493805
2181,0,4,606.1562779545784,190.7687485218048
2181,0,8,575.2084931731224,119.61425095796585
2181,0,12,559.5619341731071,104.92230951786041
2181,0,16,533.0008774995804,105.76975345611572
2181,0,20,503.2161936163902,127.70816683769226
2181,1,4,697.9301118850708,182.59921669960022
2181,1,8,760.1808953285217,124.54913556575775
2181,1,12,788.6009454727173,120.00945210456848
2181,1,16,812.4132591485977,133.59308242797852
2181,1,20,837.2899079322815,167.32157766819
2182,0,4,608.4859910607338,190.1800036430359
2182,0,8,577.5200781226158,122.06064164638519
2182,0,12,561.6197249293327,106.23452067375183
2182,0,16,533.0512607097626,106.38359189033508
2182,0,20,500.1348152756691,129.50262427330017
2182,1,4,696.4645892381668,185.97520887851715
2182,1,8,756.9808673858643,126.42614543437958
2182,1,12,788.2059639692307,121.04661762714386
2182,1,16,809.8462468385696,135.13927161693573
2182,1,20,835.4521048069,166.2091165781021
2183,0,4,608.3038929104805,190.24226069450378
2183,0,8,576.8403947353363,120.99894136190414
2183,0,12,560.9784618020058,105.75379431247711
2183,0,16,533.3252653479576,106.84750229120255
2183,0,20,499.30777937173843,130.0029158592224
2183,1,4,694.6146190166473,189.13733959197998
2183,1,8,752.5877290964127,129.8149824142456
2183,1,12,784.6797108650208,122.40593880414963
2183,1,16,810.0199341773987,133.5570067167282
2183,1,20,835.4541462659836,166.1449819803238
2184,0,4,608.0751678347588,190.86161255836487
2184,0,8,577.1519622206688,122.82227724790573
2184,0,12,560.8399692177773,106.3903421163559
2184,0,16,533.009614944458,108.1693097949028
2184,0,20,498.1752595305443,131.64322078227997
2184,1,4,695.3831058740616,190.4485672712326
2184,1,8,751.2109690904617,128.67212295532227
2184,1,12,783.565645813942,123.47088754177094
2184,1,16,810.536994934082,134.48849320411682
2184,1,20,835.801357626915,165.36495089530945
2185,0,4,607.8870269656181,191.0869926214218
2185,0,8,577.4561804533005,124.53927844762802
2185,0,12,561.171747148037,106.78751021623611
2185,0,16,532.881982922554,108.98085683584213
2185,0,20,498.7339252233505,131.78442418575287
2185,1,4,697.4075800180435,189.72313404083252
2185,1,8,751.0799890756607,129.52792644500732
2185,1,12,784.116758108139,122.63592332601547
2185,1,16,810.1052671670914,135.16341149806976
2185,1,20,835.5776953697205,165.7453328371048
2186,0,4,607.4372935295105,191.59601628780365
2186,0,8,577.3108693957329,124.50660765171051
2186,0,12,561.1487603187561,106.96715861558914
2186,0,16,532.5208079814911,109.79766398668289
2186,0,20,498.3683815598488,132.39853084087372
2186,1,4,698.935489654541,190.94844162464142
2186,1,8,752.0942676067352,129.9256831407547
2186,1,12,781.4782130718231,121.22715264558792
2186,1,16,809.1570502519608,134.07666981220245
2186,1,20,835.092808008194,166.20658338069916
2187,0,4,607.2392719984055,192.68523156642914
2187,0,8,577.5749525427818,125.27036666870117
2187,0,12,560.5893188714981,107.57526010274887
2187,0,16,532.0317152142525,110.67008227109909
2187,0,20,498.30419808626175,132.87384808063507
2187,1,4,699.8643535375595,190.4706060886383
2187,1,8,750.4575073719025,130.75467944145203
2187,1,12,781.0665732622147,123.89624118804932
2187,1,16,810.5160087347031,136.00626587867737
2187,1,20,835.3029149770737,165.51418602466583
2188,0,4,606.8961843848228,193.33922863006592
2188,0,8,578.0213379859924,125.89278817176819
2188,0,12,560.7883203029633,107.67911374568939
2188,0,16,532.2372901439667,111.15069687366486
2188,0,20,498.6455300450325,132.7970176935196
2188,1,4,700.5245614051819,191.25187397003174
2188,1,8,751.9634509086609,130.9746503829956
2188,1,12,780.5667424201965,122.8160709142685
2188,1,16,809.8169314861298,135.11314988136292
2188,1,20,835.3101009130478,165.42991995811462
2189,0,4,609.4663405418396,195.20775973796844
2189,0,8,578.1039762496948,124.26052987575531
2189,0,12,560.8939453959465,108.25531929731369
2189,0,16,533.0362764000893,111.36934161186218
2189,0,20,498.1776684522629,132.8096240758896
2189,1,4,700.9295052289963,192.14706122875214
2189,1,8,752.1658819913864,131.4208060503006
2189,1,12,780.9014600515366,123.0771467089653
2189,1,16,809.9571388959885,135.9766572713852
2189,1,20,835.0752514600754,165.63042998313904
2190,0,4,611.1676517128944,198.83951544761658
2190,0,8,577.7359828352928,126.73403322696686
2190,0,12,560.1648995280266,109.69887673854828
2190,0,16,532.401505112648,112.02116310596466
2190,0,20,498.88058364391327,132.96328485012054
2190,1,4,701.0015279054642,193.41588020324707
2190,1,8,752.2441923618317,130.99202513694763
2190,1,12,779.8202216625214,123.19117784500122
2190,1,16,810.0705623626709,135.73145866394043
2190,1,20,835.0670039653778,165.31911492347717
2191,0,4,610.8079466223717,201.63975656032562
2191,0,8,580.3144681453705,127.8553456068039
2191,0,12,561.1839959025383,110.26770621538162
2191,0,16,532.3400980234146,112.84927278757095
2191,0,20,498.2746785879135,133.62091779708862
2191,1,4,701.0126334428787,193.63681972026825
2191,1,8,751.2806236743927,131.34795427322388
2191,1,12,780.23308634758,123.63629043102264
2191,1,16,809.9339479207993,136.05937361717224
2191,1,20,834.6601003408432,165.9131944179535
2192,0,4,611.3608554005623,204.22911643981934
2192,0,8,583.651559650898,129.79759275913239
2192,0,12,568.2786378264427,114.68768119812012
2192,0,16,532.0110964775085,112.93988674879074
2192,0,20,498.11544477939606,132.91709125041962
2192,1,4,701.1041724681854,194.44707036018372
2192,1,8,751.1821436882019,131.18335604667664
2192,1,12,778.977507352829,124.85641241073608
2192,1,16,809.7017931938171,135.7823610305786
2192,1,20,834.5247107744217,166.4075404405594
2193,0,4,611.3925388455391,207.39375054836273
2193,0,8,587.7702441811562,132.95024633407593
2193,0,12,571.3792875409126,117.48769879341125
2193,0,16,532.6610970497131,114.18852210044861
2193,0,20,497.9779729247093,133.08726251125336
2193,1,4,702.6262843608856,196.5339481830597
2193,1,8,750.9824073314667,133.23037326335907
2193,1,12,778.8386064767838,125.68530440330505
2193,1,16,808.8809633255005,136.78237795829773
2193,1,20,834.4296604394913,165.9904420375824
2194,0,4,610.2126163244247,209.02317762374878
2194,0,8,588.1473833322525,134.69348847866058
2194,0,12,573.066880106926,120.75911462306976
2194,0,16,532.0946738123894,114.64773118495941
2194,0,20,499.571535885334,133.66636633872986
2194,1,4,706.5067714452744,197.65979051589966
2194,1,8,751.395680308342,137.72594928741455
2194,1,12,779.6578031778336,130.16940653324127
2194,1,16,810.3810274600983,138.7288123369217
2194,1,20,833.7103319168091,164.38718140125275
2195,0,4,609.1664093732834,209.67593789100647
2195,0,8,590.5720242857933,135.17139852046967
2195,0,12,574.0910392999649,123.65260720252991
2195,0,16,532.2002989053726,115.17196893692017
2195,0,20,499.79393243789673,134.86401736736298
2195,1,4,712.1313178539276,199.84793663024902
2195,1,8,753.0374217033386,145.7580029964447
2195,1,12,780.2465599775314,135.03648340702057
2195,1,16,811.8086606264114,142.57864654064178
2195,1,20,833.2605576515198,166.38875007629395
2196,0,4,608.9491164684296,209.1275155544281
2196,0,8,595.8817368745804,138.81096243858337
2196,0,12,576.2368169426918,126.70114636421204
2196,0,16,532.0108923316002,115.05677551031113
2196,0,20,499.6002388000488,133.10876488685608
2196,1,4,714.9555540084839,201.0103315114975
2196,1,8,755.8890134096146,149.30041134357452
2196,1,12,782.6095896959305,137.09759712219238
2196,1,16,812.0835226774216,146.48683369159698
2196,1,20,832.8575736284256,168.62203180789948
2197,0,4,607.876615524292,206.53967559337616
2197,0,8,599.2946481704712,138.45430314540863
2197,0,12,577.0611989498138,127.21052765846252
2197,0,16,531.2655147910118,115.24538695812225
2197,0,20,499.4969817996025,133.2981139421463
2197,1,4,717.7474534511566,203.38991284370422
